title,appln_auth,appln_nr,appln_kind,appln_filing_date,appln_filing_year,appln_nr_original,ipr_type
Wearable multi-information fusion gait analysis system and method thereof,CN,201510971801,A ,2015-12-18 00:00:00,2015.0,2015109718017,PI
Alkaline protease PA3 and its coding gene and application thereof,CN,201910596971,A ,2019-07-03 00:00:00,2019.0,201910596971,PI
Use of isatuximab for the treatment of relapsed and/or refractory multiple myeloma,TW,109142973,A ,2020-12-04 00:00:00,2020.0,109142973,PI
Novel method for preparing danxiang (Chinese character) rhinitis tablet,CN,201310469964,A ,2013-09-30 00:00:00,2013.0,2013104699646,PI
Protein marked on outer wall of oocyst wall of cryptosporidium for detection and application thereof,CN,202111323961,A ,2021-11-10 00:00:00,2021.0,202111323961,PI
Movable multifunctional gynecological medical vehicle,CN,201921414890,U ,2019-08-27 00:00:00,2019.0,201921414890,UM
COMPOSITIONS AND METHODS FOR DIAGNOSING AND TREATING BRAIN CANCER AND IDENTIFYING NEURAL STEM CELLS,US,57644405,A ,2005-09-30 00:00:00,2005.0,11576444,PI
Supine position shoulder heightening device,CN,202020897496,U ,2020-05-25 00:00:00,2020.0,202020897496,UM
Blood taking needle with two rotatable wings,CN,201921510098,U ,2019-09-11 00:00:00,2019.0,201921510098,UM
ANTISENSE GAPMER OLIGONUCLEOTIDES,CA,2506576,A ,2003-11-18 00:00:00,2003.0,2506576,PI
"Primer group for detection of BMPR2 gene mutation, application thereof and kit containing the same",CN,201210255515,A ,2012-07-23 00:00:00,2012.0,2012102555157,PI
Dibenzothiepin derivatives and a process for producing the same,US,4156079,A ,1979-05-23 00:00:00,1979.0,041560,PI
Novel multi -functional rabbit mount,CN,201720153682,U ,2017-02-21 00:00:00,2017.0,201720153682,UM
Production method of pine pollen health liquor for treating prostatic hypertrophy,CN,201010607394,A ,2010-12-28 00:00:00,2010.0,2010106073949,PI
Portable eye ground detection device based on phone lens,CN,201720669026,U ,2017-06-09 00:00:00,2017.0,201720669026,UM
Immunofluorescence method for detecting fever with thrombocytopenia syndrome virus infection IgM antibody and detection kit thereof,CN,202110603526,A ,2021-05-31 00:00:00,2021.0,202110603526,PI
Protective patch for protecting the implant site of a trial neurostimulation lead,US,201414251436,A ,2014-04-11 00:00:00,2014.0,14251436,PI
ENGAGER CELLS COMPRISING CD3 SCFV AND AN ANTIGEN RECOGNITION DOMAIN THAT BINDS A TUMOR ANTIGEN FOR IMMUNOTHERAPY,EP,18171595,A ,2014-03-05 00:00:00,2014.0,18171595,PI
Electric toothbrush with lighting function,CN,201510019823,A ,2015-01-15 00:00:00,2015.0,2015100198233,PI
Detection method and kit of mammalian and aves animal origin components,CN,201610480351,A ,2016-06-27 00:00:00,2016.0,201610480351,PI
Application of nano activated carbon sol to preparation of medicine for treating eczema,CN,201610439048,A ,2016-06-20 00:00:00,2016.0,201610439048,PI
Instrument for detecting meridian and viscera information of human body and using method thereof,CN,201911244968,A ,2019-12-06 00:00:00,2019.0,201911244968,PI
Special comfortable oxygen mask based on emergency internal medicine,CN,201821835028,U ,2018-11-08 00:00:00,2018.0,201821835028,UM
Fixing device for pet veterinarian,CN,201821233034,U ,2018-08-01 00:00:00,2018.0,201821233034,UM
Tunnel type drying -machine,CN,201620964580,U ,2016-08-29 00:00:00,2016.0,201620964580,UM
Method of deriving mature hepatocytes from human embryonic stem cells,US,201313772802,A ,2013-02-21 00:00:00,2013.0,13772802,PI
Diabetes treating compound traditional Chinese medicine tea substitute,CN,201611152168,A ,2016-12-08 00:00:00,2016.0,201611152168,PI
AN ACELLULAR NERVE GRAFT,WO,2020083811,W ,2020-11-27 00:00:00,2020.0,EP2020/083811,PI
Digital x -ray photography system,CN,201621480330,U ,2016-12-30 00:00:00,2016.0,201621480330,UM
Free nucleic acid extractor,CN,202120368640,U ,2021-02-08 00:00:00,2021.0,202120368640,UM
High-yield recombinant corynebacterium glutamicum for L-lysine and method for constructing high-yield recombinant corynebacterium glutamicum,CN,201610272709,A ,2016-04-27 00:00:00,2016.0,201610272709,PI
Be applied to vein and keep somewhere needle -prick prevention spare of needle,CN,201520941883,U ,2015-11-24 00:00:00,2015.0,2015209418836,UM
"N-([1,4]benzodioxan-2-ylmethyl)-N-(3-chloro-1-propyl)-amine",US,64907700,A ,2000-08-28 00:00:00,2000.0,09649077,PI
Method for detecting IBV (infectious bronchitis virus) antibody through immunomagnetic microspheres-ELISA (enzyme-linked immuno sorbent assay) based on IBV tandem antigens S-M-N,CN,201710080119,A ,2017-02-15 00:00:00,2017.0,201710080119,PI
Infusion heater for pediatric ward,CN,201821043922,U ,2018-07-03 00:00:00,2018.0,201821043922,UM
Long range electrocardiographic monitor,CN,200620021459,U ,2006-08-16 00:00:00,2006.0,U2006200214590,UM
ASCENDING AORTIC STENT GRAFT,US,201817050634,A ,2018-11-19 00:00:00,2018.0,17050634,PI
Modified bacteria for improved vaccines against brucellosis,CN,202110256322,A ,2015-07-07 00:00:00,2015.0,202110256322,PI
Radar based respiration and heartbeat signal detection method and system,CN,202010413424,A ,2020-05-15 00:00:00,2020.0,202010413424,PI
Drainage tube for closed drainage of thoracic cavity,CN,202022170155,U ,2020-09-28 00:00:00,2020.0,202022170155,UM
LACTOBACILLUS-CONTAINING FOOD COMPOSITION,JP,2003333589,A ,2003-09-25 00:00:00,2003.0,2003333589,PI
Lesion diagnosis apparatus and method,US,201414151168,A ,2014-01-09 00:00:00,2014.0,14151168,PI
DEEP LEARNING CARDIAC SEGMENTATION AND MOTION VISUALIZATION,WO,2021042438,W ,2021-07-20 00:00:00,2021.0,US2021/042438,PI
ginseng and pennisetum hydridum ointment as well as preparation method and application thereof,CN,202111487540,A ,2021-12-07 00:00:00,2021.0,202111487540,PI
HYBRIDOMA CELL LINE SECRETING MONOCLONAL ANTIBODY AGAINST THIAMETHOXAM AND USE THEREOF,WO,2018124376,W ,2018-12-27 00:00:00,2018.0,CN2018/124376,PI
Tail-end-bendable surgical instrument with bendable joint,CN,201410724327,A ,2014-12-03 00:00:00,2014.0,2014107243273,PI
Deacidification Lactobacillus fermentum and application thereof,CN,201810243686,A ,2018-03-23 00:00:00,2018.0,201810243686,PI
Poria cocos PCP protein with selective anti-tumor-cell activity and production method,CN,201610428124,A ,2016-06-16 00:00:00,2016.0,201610428124,PI
Pair of clinical prostate scissors for urinary surgery,CN,201921824643,U ,2019-10-28 00:00:00,2019.0,201921824643,UM
Apolipoprotein E detection kit,CN,201610790535,A ,2016-08-31 00:00:00,2016.0,201610790535,PI
Dismantle formula drainage bag fast,CN,201621332081,U ,2016-12-07 00:00:00,2016.0,201621332081,UM
Hair-loss-preventing and hair-restoring shampoo powder and preparation method thereof,CN,201910317106,A ,2019-04-19 00:00:00,2019.0,201910317106,PI
APPARATUS AND METHOD FOR GUIDEWIRE NAVIGATION,KR,20190053039,A ,2019-05-07 00:00:00,2019.0,1020190053039,PI
Medicine for treating the hemorrhoids and preparation method thereof,CN,200710017141,A ,2007-09-11 00:00:00,2007.0,A2007100171414,PI
Gynaecology's nursing disinfection tweezers,CN,201620205821,U ,2016-03-17 00:00:00,2016.0,201620205821,UM
Safety oxygen inhaler,CN,201210465344,A ,2012-11-19 00:00:00,2012.0,2012104653440,PI
Double-chip sweat sensor and preparation method thereof,CN,201810195191,A ,2018-03-09 00:00:00,2018.0,201810195191,PI
Disposable type endoscope low in cost,CN,201610453426,A ,2016-06-22 00:00:00,2016.0,201610453426,PI
"IMMUNE CELL CO-EXPRESSING IL-21 AND HRCD16 CHIMERIC RECEPTOR, AND APPLICATION THEREOF",WO,2021104765,W ,2021-07-06 00:00:00,2021.0,CN2021/104765,PI
COMBINATION FOR THE TREATMENT OF INFECTIONS CAUSED BY MYCOPLASMA GENITALIUM,EP,20739585,A ,2020-07-03 00:00:00,2020.0,20739585,PI
Multifunctional portable ophthalmologic examination instrument and remote medical management network,CN,202010554539,A ,2020-06-17 00:00:00,2020.0,202010554539,PI
Patient specific ankle-foot orthotic device,US,47298409,A ,2009-05-27 00:00:00,2009.0,12472984,PI
Automatic glove wearing device,CN,201920466294,U ,2019-04-09 00:00:00,2019.0,201920466294,UM
Brain protection device controllable in pressure,CN,201420365543,U ,2014-07-03 00:00:00,2014.0,2014203655439,UM
Scaffold using material from marine organisms for bone tissue generation and method for preparing the same,KR,20170152150,A ,2017-11-15 00:00:00,2017.0,1020170152150,PI
Hemostasis device for dialysis puncture,CN,202121006858,U ,2021-05-12 00:00:00,2021.0,202121006858,UM
Electric wheelchair with damping function,CN,202021320501,U ,2020-07-08 00:00:00,2020.0,202021320501,UM
Effective vaccination against porcine reproductive and respiratory syndrome (PRRS) virus prior to weaning,US,201313895564,A ,2013-05-16 00:00:00,2013.0,13895564,PI
"Prosthesis mechanical arm, robot and robot control method",CN,201510608817,A ,2015-09-14 00:00:00,2015.0,2015106088171,PI
Method for detecting CNV (copy number variation) marker of KLF8 gene of beef and application thereof,CN,201711003896,A ,2017-10-24 00:00:00,2017.0,201711003896,PI
Injection of dezocine and preparation method of injection,CN,201410804930,A ,2014-12-22 00:00:00,2014.0,2014108049302,PI
Composition comprising mixture extract of Ephedra sinica Rheum palmatum L and Arnebia euchroma for preventing or treating obesity,KR,20140027116,A ,2014-03-07 00:00:00,2014.0,1020140027116,PI
Method of generating diverse antibody library through CRISPR system,CN,201710245652,A ,2017-04-14 00:00:00,2017.0,201710245652,PI
Preparation method of stimulation-sensitive hyaluronic acid in-situ gel,CN,201510333313,A ,2015-06-16 00:00:00,2015.0,2015103333133,PI
Enterococcus durans and generated bacteriocin for inhibiting listeria monocytogenes,CN,201310265229,A ,2013-06-27 00:00:00,2013.0,2013102652293,PI
Detection kit and detection method for type O foot-and-mouth disease antibody,CN,201710019723,A ,2017-01-11 00:00:00,2017.0,201710019723,PI
METHOD FOR CULTURING PHOTO-SYNTHETIC PROCARYOTIC MICROORGANISM,JP,27855191,A ,1991-09-30 00:00:00,1991.0,3278551,PI
Quick positioning mounting and dismounting device for infusion bottles,CN,201710994235,A ,2017-10-23 00:00:00,2017.0,201710994235,PI
Inductor for monitoring venous liquid exosmosis in field emergency rescue and infusion apparatus,CN,202010494814,A ,2020-06-03 00:00:00,2020.0,202010494814,PI
INHIBITION OF MIR-122 IN HEPATITIS C VIRUS INFECTED SUBJECTS AND CELLS,CA,2912903,A ,2005-05-03 00:00:00,2005.0,2912903,PI
2-hydroxymethylcyclopropylidenemethylpurines and -pyrimidines as antiviral agents,US,4720202,A ,2002-01-14 00:00:00,2002.0,10047202,PI
"Subsurface flow constructed wetland system with enhanced denitrification and unpowered reoxygenation, and application of subsurface flow constructed wetland system",CN,201911055455,A ,2019-10-31 00:00:00,2019.0,201911055455,PI
Substituted 3-amido-tetrahydro-indazolyl cannabinoid modulators,TW,95135035,A ,2006-09-22 00:00:00,2006.0,095135035,PI
LACTOBACILLUS GASSERI KBL697 STRAIN AND USE THEREOF,WO,2019006232,W ,2019-05-23 00:00:00,2019.0,,PI
Type-3 duck hepatitis A virus TaqMan fluorescent quantitation RT-PCR detection reagent kit and method,CN,201510792207,A ,2015-11-17 00:00:00,2015.0,2015107922071,PI
G2b subtype porcine epidemic diarrhea virus attenuated strain and application thereof,CN,201910197593,A ,2019-03-15 00:00:00,2019.0,201910197593,PI
Dewaxing machine for false tooth manufacturing,CN,201920303304,U ,2019-03-11 00:00:00,2019.0,201920303304,UM
High-throughput screening method for CHO-Dhfr expression system cell strains,CN,201610692407,A ,2016-08-18 00:00:00,2016.0,201610692407,PI
Near-infrared fluorescence immunochromatography test strip for detecting human anti-SARS-CoV-2 antibody,CN,202010893381,A ,2020-08-31 00:00:00,2020.0,202010893381,PI
Box for traditional Chinese medical acupuncture needles,CN,201320039244,U ,2013-01-16 00:00:00,2013.0,2013200392441,UM
METHODS AND SYSTEMS FOR NUCLEIC ACID ANALYSIS AND QUANTIFICATION,WO,2017062078,W ,2017-11-16 00:00:00,2017.0,US2017/062078,PI
Heterologous administration of Tau vaccines,TW,109113654,A ,2020-04-23 00:00:00,2020.0,109113654,PI
Quick-assembly and quick-disassembly type lifting wheelchair,CN,202110522433,A ,2021-05-13 00:00:00,2021.0,202110522433,PI
Small three-dimensional tubular/grooved constructed wetland sewage treatment device,CN,202021057367,U ,2020-06-10 00:00:00,2020.0,202021057367,UM
Blue light treatment box for newborns,CN,202110392228,A ,2021-04-13 00:00:00,2021.0,202110392228,PI
TRANSCRANIAL MAGNETIC STIMULATION DEVICE,JP,2012270392,A ,2012-12-11 00:00:00,2012.0,2012270392,PI
Blood biopsy sampling pipe,CN,201720197983,U ,2017-03-02 00:00:00,2017.0,201720197983,UM
Compound lower-jaw holding supporting device,CN,201020191150,U ,2010-04-28 00:00:00,2010.0,2010201911502,UM
Preparation method and application of bionic composite nanofiber stent material,CN,201911101277,A ,2019-11-12 00:00:00,2019.0,201911101277,PI
"Clothes conditioner, control method and device thereof and storage medium",CN,201710260619,A ,2017-04-20 00:00:00,2017.0,201710260619,PI
Real-time fluorescent quantitation PCR (polymerase chain reaction) parting detection kit for human herpesvirus-6,CN,201410027036,A ,2014-01-21 00:00:00,2014.0,2014100270369,PI
MULTIPLEXED PARALLEL ANALYSIS OF TARGETED GENOMIC REGIONS FOR NON-INVASIVE PRENATAL TESTING,EA,201792570,A ,2016-05-20 00:00:00,2016.0,201792570,PI
Medicine-carrying nano antibacterial super-smooth coating for marine organisms,CN,201510156670,A ,2015-04-03 00:00:00,2015.0,2015101566707,PI
ENEMA INJECTION CONTAINER HAVING CORRUGATED TUBE,WO,2011004189,W ,2011-06-08 00:00:00,2011.0,KR2011/004189,PI
Vesicles with encapsulated substance and production method therefor,CN,201180034554,A ,2011-05-23 00:00:00,2011.0,2011800345548,PI
Microalgae cultivation device and method capable of controlling biological concentration,CN,201710748022,A ,2017-08-28 00:00:00,2017.0,201710748022,PI
Synthesis of a macrocyclic hcv ns3 inhibiting tripeptide,NZ,72074514,A ,2014-12-18 00:00:00,2014.0,720745,PI
METHOD FOR DETECTING TUBERCULOSIS COMPLEX-DERIVED DNA,WO,2016082390,W ,2016-11-01 00:00:00,2016.0,JP2016/082390,PI
PROCESS FOR PRODUCING EXTRACT FOR CELL-FREE PROTEIN SYNTHESIS AND CELL EXTRACT PRODUCED THEREBY,US,56563809,A ,2009-09-23 00:00:00,2009.0,12565638,PI
Method for Screening Autophagy Activator or Inhibitor,KR,20140054973,A ,2014-05-08 00:00:00,2014.0,1020140054973,PI
"Portable oxygen therapy equipment and oxygen therapy system based on Internet of Things, and use method of oxygen therapy system",CN,202010220418,A ,2020-03-25 00:00:00,2020.0,202010220418,PI
Efficient corn callus seedling regeneration culture method,CN,201410216468,A ,2014-05-22 00:00:00,2014.0,2014102164684,PI
Mutant of adeno-associated virus (AAV) capsid protein,US,201816481159,A ,2018-01-29 00:00:00,2018.0,16481159,PI
Fermentation device of bdellovibrio bacteriovorus,CN,201920454285,U ,2019-04-04 00:00:00,2019.0,201920454285,UM
Method for removing endotoxin in trypsinase,CN,201410294257,A ,2014-06-26 00:00:00,2014.0,2014102942572,PI
"IDENTIFICATION OF TRPML3 (MCOLN3) AS A SALTY TASTE RECEPTOR AND USE IN ASSAYS FOR IDENTIFYING TASTE (SALTY) MODULATORS AND/OR THERAPEUTICS THAT MODULATE SODIUM TRANSPORT, ABSORPTION OR EXCRETION AND/OR ALDOSTERONE AND/OR VASOPRESSIN PRODUCTION OR RELEASE",CA,2691906,A ,2008-06-06 00:00:00,2008.0,002691906,PI
Medical handheld disinfection spraying device,CN,201920874929,U ,2019-06-12 00:00:00,2019.0,201920874929,UM
Thermal-manager-based device for preparing methane effectively by solar heating,CN,201020272326,U ,2010-07-18 00:00:00,2010.0,2010202723267,UM
"Nutritional healthcare vinegar containing raisin, cynomorium songaricum and cistanche and preparation method thereof",CN,201710224911,A ,2017-04-07 00:00:00,2017.0,201710224911,PI
FERMENTED FORMULA WITH NON-DIGESTIBLE OLIGOSACCHARIDES FOR USE IN ROTAVIRUS INDUCED INFECTION,EP,20702576,A ,2020-01-16 00:00:00,2020.0,20702576,PI
Animal swimming exhaustion exercise load experiment device,CN,202011365514,A ,2020-11-28 00:00:00,2020.0,202011365514,PI
Method for auxiliary detection of growth traits of yellow cattle WBP1L gene CNV marker and application of method,CN,202110513334,A ,2021-05-11 00:00:00,2021.0,202110513334,PI
UTENSIL FOR FEEDING MEDICINE,CN,87216417,U ,1987-12-22 00:00:00,1987.0,1987    87216417,UM
Genetically engineered bacterium for producing L-methionine at high yield as well as construction and application of genetically engineered bacterium,CN,202110038518,A ,2021-01-12 00:00:00,2021.0,202110038518,PI
HIGH-THROUGHPUT ASSAY FOR CIRCULATING ANTIBODIES AGAINST SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2,WO,2021025640,W ,2021-04-02 00:00:00,2021.0,US2021/025640,PI
Mode recognition method and system for smart bracelet to detect motion postures,CN,202010730321,A ,2020-07-27 00:00:00,2020.0,202010730321,PI
Ultrasound devices methods and systems,US,201615094578,A ,2016-04-08 00:00:00,2016.0,15094578,PI
Charging structure and fragrance diffuser,CN,201921710421,U ,2019-10-12 00:00:00,2019.0,201921710421,UM
Gene chip for detecting zoonosis virus and application thereof,CN,200910093498,A ,2009-09-24 00:00:00,2009.0,200910093498X,PI
Anti-aging and anti-oxidation liposome face cream and preparation method thereof,CN,202110606210,A ,2021-05-26 00:00:00,2021.0,202110606210,PI
Ciliary neurotrophic factor receptor,US,67664791,A ,1991-03-28 00:00:00,1991.0,676647,PI
Microneedle drug delivery system loading fetus protection medicine wrapped by nanometer material and preparation method,CN,201810366112,A ,2018-04-23 00:00:00,2018.0,201810366112,PI
Culture system of CIKs cells and DC-CIKs cells,CN,201410247801,A ,2014-06-05 00:00:00,2014.0,2014102478018,PI
Tooth surface observation device,CN,201911381472,A ,2019-12-27 00:00:00,2019.0,201911381472,PI
