doi,source_id,title_paper,title_patent,y_pred
10.1534/genetics.118.301143,22173.0,Human-mediated introgression of haplotypes in a modern dairy cattle breed,SNP marking primers related to Erhualian living piglet number born and application thereof,1
10.1111/nph.15702,19908.0,Interaction between Brassica yellows virus silencing suppressor P0 and plant SKP1 facilitates stability of P0 in vivo against degradation by proteasome and autophagy pathways,"PLANT CYTORHABDOVIRUS INFECTIOUS CLONE, EXPRESSION VECTOR, AND CONSTRUCTION METHOD THEREFOR AND APPLICATION THEREOF",1
10.5582/bst.2014.01116,19700173162.0,"Clinical utility of simultaneous measurement of alpha-fetoprotein and des-γ-carboxy prothrombin for diagnosis of patients with hepatocellular carcinoma in china: A multis-center case-controlled study of 1,153 subjects",Mutant single-chain human coagulation factor VIII fusion protein and preparation method and application thereof,1
10.1016/j.jbiotec.2013.05.016,16078.0,Magnetic field intensified bi-enzyme system with in situ cofactor regeneration supported by magnetic nanoparticles,Method for preparing hyaluronic acid-based conductive film material by enzymatic method,1
10.1007/s004320050303,29930.0,"Galectins-1 and -3 and their ligands in tumor biology: Non-uniform properties in cell-surface presentation and modulation of adhesion to matrix glycoproteins for various tumor cell lines, in biodistribution of free and liposome-bound galectins and in their expression by breast and colorectal carcinomas with/without metastatic propensity",COMPOSITION FOR DELIVERING DIAGNOSTIC AGENT CONTAINING SUGAR-MODIFIED LIPOSOME,1
10.1016/j.molimm.2014.01.016,14156.0,"Characterization of Escherichia coli K1 colominic acid-specific murine antibodies that are cross-protective against Neisseria meningitidis groups B, C, and Y",VACCINE COMPOSITION FOR PREVENTING MENINGOCOCCAL DISEASE,1
10.1016/j.ejmech.2006.03.033,17464.0,Synthesis of oxysterols and nitrogenous sterols with antileishmanial and trypanocidal activities,"NOVEL 2,3-DIHYDRO-4(1H)-PYRIDINONE DERIVATIVES, METHOD FOR PRODUCTION THEREOF AND PHARMACEUTICAL COMPOSITION COMPRISING THE SAME",1
10.1088/1361-6560/aba6f9,29203.0,A GPU-accelerated fully 3D OSEM image reconstruction for a high-resolution small animal PET scanner using dual-ended readout detectors,"METHOD, DEVICE, AND APPARATUS FOR WATER-FAT SEPARATION USING MAGNETIC RESONANCE IMAGE, AND STORAGE MEDIUM",1
10.1111/mpp.12153,19790.0,Heat shock protein 70 is necessary for Rice stripe virus infection in plants,Chinese medicinal composition for treating cough caused by cold-type infection and preparation method thereof,1
10.3748/wjg.v23.i22.4072,25392.0,Efficacy and safety of combined directly acting antivirals for treatment of Chinese chronic hepatitis C patients in a real-world setting,Hypotension effective portion of Hebei chrysanthemum extracts and application in pharmaceutics thereof,1
10.4014/jmb.1001.01033,16086.0,Escherichia coli arabinose isomerase and Staphylococcus aureus tagatose-6-phosphate isomerase: Which is a better template for directed evolution of non-natural substrate isomerization?,Recombinant Corynebacterium glutamicum and use thereof,1
10.1002/smll.202200854,3200147828.0,Sensitive and Rapid Diagnosis of Respiratory Virus Coinfection Using a Microfluidic Chip-Powered CRISPR/Cas12a System,Integrated microfluidic chip device and using method thereof,1
10.1111/j.1749-6632.1994.tb52744.x,21754.0,Stereoselective metabolism of the 5-lipoxygenase inhibitor A-78773,SYMMETRICAL bis-HETEROARYLMETHOXYPHENYLALKYL CARBOXYLATES AS INHIBITORS OF LEUKOTRIENE BIOSYNTHESIS,1
10.1111/odi.12581,22815.0,Potential application of tissue engineering for the reconstruction of facial bones,"METHOD FOR CONSTRUCTING PREDICTION MODEL FOR PREDICTING QUALITY OF CELL, PROGRAM FOR CONSTRUCTING PREDICTION MODEL, RECORDING MEDIUM RECORDING THE PROGRAM, AND DEVICE FOR CONSTRUCTING PREDICTION MODEL",1
10.1007/s13258-011-0026-0,12000154520.0,Combined effects of three novel SNPs within goat LHX3 gene on milk performance,Detection method of CNV mark related to qinchuan cattlegrowth and application,1
10.1097/tp.0b013e3181a2e295,19278.0,Using biomarkers of tolerance and rejection to identify high- and low-risk patients following kidney transplantation.,Diagnostic of immune graft tolerance using TMTC3 gene expression levels,1
10.1080/03009742.2018.1504982,19781.0,Phenotypic features and predictors of the clinical severity of keratoconjunctivitis sicca and salivary gland dysfunction in patients with Sjögren’s syndrome: a longitudinal analysis of the Korean Initiative of primary Sjögren’s Syndrome (KISS) cohort,A COMPOSITION FOR IMMUNE ENHANCEMENT AND BONE HEALTH COMPRISING ALLIUM SENESCENS L EXTRACT,1
10.1016/j.carres.2014.04.016,25803.0,Structure and activities of a novel heteroxylan from Cassia obtusifolia seeds and its sulfated derivative,"Eucommia bark acidic polysaccharide, extraction method and application of eucommia bark acidic polysaccharide in preparation of anti-colon cancer drugs",1
10.1089/vim.1995.8.135,21378.0,"Evaluation of third-generation hepatitis C antibody assay in chronic hepatitis C and chronic non-B, non-C hepatitis",Recombinant plasmid and method for expressing hepatitis b viral antigens and virions in vivo,1
10.1016/j.vaccine.2009.01.051,21376.0,Immunogenicity of hemagglutinin from A/Bar-headed Goose/Qinghai/1A/05 and A/Anhui/1/05 strains of H5N1 influenza viruses produced in Nicotiana benthamiana plants,"Yersinia pestis antigens, vaccine compositions, and related methods",1
10.1160/TH16-02-0094,20640.0,A reduction of prothrombin conversion by cardiac surgery with cardiopulmonary bypass shifts the haemostatic balance towards bleeding,Measuring thrombin activity in whole blood,1
10.5021/ad.2013.25.1.126,67314.0,Stamp-form contact plate: A simple and useful culture method for microorganisms of the skin,"PHOTOSENSITIZE CONTAINING INDOLE-3-ACETIC ACID, AND KIT FOR PHOTODYNAMIC THERAPY CONTAINING THE SAME",1
10.1016/S0168-3659(01)00319-4,23010.0,Drug targeting using thermally responsive polymers and local hyperthermia,Probe translation system for use in hyperthermia treatment,1
10.1161/JAHA.116.004445,21100246515.0,"Cardiovascular diseases and risk-factor burden in urban and rural communities in high-, middle-, and low-income regions of China: A large community-based epidemiological study",Chinese herbal medicine healthcare black tea containing herba cynomorii and having effects of invigorating kidney and strengthening yang and preparation method of black tea,1
10.1016/j.compbiomed.2017.08.015,17957.0,Learning representations for the early detection of sepsis with deep neural networks,APPARATUS AND METHOD FOR COMPUTER AIDED DIAGNOSIS,1
10.1038/nm1002,15819.0,Targeting angiogenesis with a conjugate of HPMA copolymer and TNP-470,PLATELET BIOMARKERS FOR CANCER,1
10.1080/14786419.2021.1921769,24819.0,Two new chemical constituents from Lonicera japonica,Traditional Chinese medicine for treating high fever,1
10.1021/jm000180n,23041.0,Symmetrical bis(heteroarylmethoxyphenyl)alkylcarboxylic acids as inhibitors of leukotriene biosynthesis,NOVEL COMPOUNDS AS CANNABINOID RECEPTOR LIGANDS,1
10.1016/j.nmni.2016.11.006,21100369843.0,"Taxonogenomics and description of Vaginella massiliensis gen. nov., sp. nov., strain Marseille P2517<sup>T</sup>, a new bacterial genus isolated from the human vagina",METHOD FOR ATTENUATING A BACTERIUM OF THE MYCOBACTERIUM TUBERCULOSIS COMPLEX FOR PRODUCING A TUBERCULOSIS VACCINE,1
10.1159/000064047,22081.0,Isolation and characterization of a human novel RAB (RAB39B) gene,"A NOVEL POLYPEPTIDE, A HUMAN REVERSE TRANSCRIPTASE 13 AND THE POLYNUCLEOTIDE ENCODING THE POLYPEPTIDE",1
10.1039/b806301j,23909.0,Nanoscale-enhanced Ru(bpy)<inf>3</inf><sup>2+</sup> electrochemiluminescence labels and related aptamer-based biosensing system,Liposome-graphene-gold composite nanometer material and preparation method and application thereof,1
10.1098/rsfs.2016.0151,21100201986.0,Using chemical biology to assess and modulate mitochondria: Progress and challenges,Mitochondrially targeted antioxidants,1
10.1124/jpet.121.000667,23086.0,Kidney-targeted delivery of prolyl hydroxylase domain protein 2 small interfering RNA with nanoparticles alleviated renal ischemia/reperfusion injury,Minimally invasive anastomat for vascular injury repair or vasotransplantation,1
10.1016/j.jcs.2018.06.010,34814.0,Identification of rice varieties and determination of their geographical origin in China using Raman spectroscopy,Application of traditional Chinese medicine in treatment of stomach cold,1
10.1007/s00261-018-1840-5,21100454916.0,"Association between CT-texture-derived tumor heterogeneity, outcomes, and BRCA mutation status in patients with high-grade serous ovarian cancer",Methods for Diagnosis and Treatment of Endometrial Cancer,1
10.1080/1028602021000049069,34545.0,"Inhibition of tumor growth by S-3-1, a synthetic intermediate of salvianolic acid A",Preparation method of high-activity nattokinase powder,1
10.3390/ijms141019763,25879.0,Preparation and characterization of nanoliposomes entrapping medium-chain fatty acids and vitamin C by lyophilization,Novel use of dimethyloxalglycine and mesenchymal stem cell separation method,1
10.1016/j.bmcl.2007.04.058,25788.0,Paclitaxel C-10 carbamates: Potential candidates for the treatment of neurodegenerative tauopathies,Tau Acetylation in the Pathogenesis of Alzheimers Disease and Other Related Tauopathies,1
10.1080/15513815.2019.1639088,144723.0,Evaluation of a Commercial Colloidal Gold Assay for Detection of Influenza A and B Virus in Children’s Respiratory Specimens,Animal body temperature detection device for animal husbandry and veterinary medicine,1
10.1177/0300060514550351,32422.0,Results of 10-year follow-up of the iliac donor site of graft patients,Minimally invasive anastomat for vascular injury repair or vasotransplantation,1
10.1080/15384101.2021.1919441,18455.0,Hyperthermia generated by magnetic nanoparticles for effective treatment of disseminated peritoneal cancer in an orthotopic nude-mouse model,METHODS TO ENHANCE TUMOR-TARGETING BY BACTERIA,1
10.1016/j.tet.2015.05.027,26512.0,Total synthesis of illicidione A and illihendione A,"Extract of Albizia chinensis (Osbeck) Merr, preparation method, combination and purpose thereof",1
10.1088/1758-5090/aa7307,19700182917.0,Simultaneous microfluidic spinning of multiple strands of submicron fiber for the production of free-standing porous membranes for biological application,MICROFLUIDIC PLATFORM AND PREPARATION METHOD OF THE SAME,1
10.1016/j.jmb.2004.01.023,17618.0,The Mechanism of Nucleic Acid Melting by a CspA Family Protein,Agrobacterium tumefaciens rpoA gene,1
10.18632/oncotarget.16669,19900191708.0,miR-29a regulates the proliferation and differentiation of retinal progenitors by targeting Rbm8a,Chemical coupling matter of deletion-recombination human keratinocyte growth factor I type,1
10.11669/cpj.2015.02.002,22934.0,Risk control of exogenous harmful residues in traditional Chinese medicines,Health oral liquid and its preparation,1
10.1016/j.ijbiomac.2011.09.017,17544.0,"A novel glycosaminoglycan-like polysaccharide from abalone Haliotis discus hannai Ino: Purification, structure identification and anticoagulant activity",Technique for preparing squid skin collagen peptide through enzymic method,1
10.1002/cbin.10327,18450.0,Effects of carbon-ion beam irradiation on the angiogenic response in lung adenocarcinoma A549 cells,Application of sinomenine magnetic targeted drug carrying microsphere to preparation of targeted drug capable of inhibiting multiplication capacity of pancreatic cancer,1
10.1177/1553350611421021,130120.0,Light sources for single-access surgery,Auxiliary supporting device for diagnosis and treatment in obstetrics and gynecology department,1
10.1016/j.ophtha.2013.04.002,14639.0,Outcome of ABCA4 disease-associated alleles in autosomal recessive retinal dystrophies: Retrospective analysis in 420 Spanish families,Protective complement proteins and age-related macular degenration,1
10.1016/0003-9861(83)90336-3,16811.0,Support of embryonic chick survival by vitamin D metabolites,2-methylene-(20E)-20(22)-dehydro-19-nor-vitamin D analogs,1
10.1155/2020/8814028,32816.0,"Cytokine-, neurotrophin-, and motor rehabilitation-induced plasticity in Parkinson's disease",Encapsulated PC12 cell transplants for treatment of Parkinson's disease,1
10.23812/j.biol.regul.homeost.agents.20223603.71,29572.0,Integrative Analysis of miRNA-mRNA Networks in Idiopathic Pulmonary Fibrosis by Bioinformatics Analysis,Traditional Chinese medicine preparation for treating diseases in remission period of idiopathic pulmonary fibrosis and preparation method thereof,1
10.1093/braincomms/fcz042,21101098750.0,A neurophysiological model of speech production deficits in fragile X syndrome,REFINED USES OF GABAA RECEPTOR MODULATORS IN TREATMENT OF FRAGILE X SYNDROME,1
10.1016/j.ymben.2018.05.007,16339.0,Engineering synergetic CO<inf>2</inf>-fixing pathways for malate production,Recombinant corynebacterium glutamicum for efficiently synthesizing chondroitin oligosaccharide,1
10.1530/acta.0.1060564,39749.0,Effects of 1αOHD<inf>2</inf> on bone tissue. Studies of 1αOHD<inf>2</inf> and 1αOHD<inf>3</inf> in normal rats and in rats treated with prednisolone,"1A,25-DIHYDROXY-22Z-DEHYDROVITAMIN D2 COMPOUND",1
10.1002/mabi.201100212,14127.0,Bilayer Matrix Composed of Polycation/DNA Complex and Sodium Alginate Gel as a Tumor Cell Catcher,PARTIALLY BIODEGRADABLE TEMPERATURE AND pH SENSITIVE HYDROGEL,1
10.11669/cpj.2019.18.002,22934.0,Application of nanomedicine in tumor immunotherapy,Nano-silver used for anti-microbial dressing and preparation method thereof,1
10.1016/j.bbcan.2018.11.002,80280.0,The cornerstone of integrating circulating tumor DNA into cancer management,Detection and application of novel molecular marker IncRNA (long non-coding RNA) AB007962 for gastric cancer prognosis,1
10.1155/2021/5552085,11000153760.0,Improved Functional Causal Likelihood-Based Causal Discovery Method for Diabetes Risk Factors,Diabetes risk factor cause and effect discovery method based on improved function cause and effect likelihood,1
10.1016/j.vascn.2008.04.001,25146.0,Scientific review and recommendations on preclinical cardiovascular safety evaluation of biologics,USE OF PYRIDAZINONE OR PHOSPHINE OXIDE COMPOUNDS TO TREAT OR PREVENT CARDIAC ARRHYTHMIA,1
